Client 3 started! ... 
round_1_aggregation order: [3, 1, 5, 0]
round_72_aggregation order: [3, 5, 0, 1]
round_73_aggregation order: [3, 0, 1, 6]
round_74_aggregation order: [3, 5, 1, 6]
round_75_aggregation order: [3, 1, 5, 6]
round_76_aggregation order: [3, 1, 5, 0]
round_77_aggregation order: [3, 1, 5, 6]
round_78_aggregation order: [3, 1, 5, 0]
round_79_aggregation order: [3, 6, 1, 4]
round_80_aggregation order: [3, 5, 6, 1]
round_81_aggregation order: [3, 1, 5, 6]
round_82_aggregation order: [3, 1, 5, 0]
round_83_aggregation order: [3, 5, 1, 4]
round_84_aggregation order: [3, 0, 1, 5]
round_85_aggregation order: [3, 1, 5, 6]
round_86_aggregation order: [3, 1, 4, 2]
round_87_aggregation order: [3, 1, 5, 6]
round_88_aggregation order: [3, 0, 1, 6]
round_89_aggregation order: [3, 0, 1, 5]
round_90_aggregation order: [3, 6, 5, 4]
round_91_aggregation order: [3, 5, 6, 1]
round_92_aggregation order: [3, 1, 5, 2]
round_93_aggregation order: [3, 1, 5, 6]
round_94_aggregation order: [3, 5, 6, 1]
round_95_aggregation order: [3, 1, 0, 5]
round_96_aggregation order: [3, 1, 5, 6]
round_97_aggregation order: [3, 1, 5, 2]
round_98_aggregation order: [3, 1, 5, 6]
round_99_aggregation order: [3, 5, 0, 1]
round_100_aggregation order: [3, 1, 5, 6]
round_101_aggregation order: [3, 1, 4, 5]
round_102_aggregation order: [3, 1, 5, 6]
round_103_aggregation order: [3, 5, 0, 1]
round_104_aggregation order: [3, 1, 5, 6]
round_105_aggregation order: [3, 1, 5, 0]
round_106_aggregation order: [3, 5, 6, 1]
round_107_aggregation order: [3, 5, 0, 1]
round_108_aggregation order: [3, 1, 5, 6]
round_109_aggregation order: [3, 4, 5, 1]
round_110_aggregation order: [3, 1, 5, 0]
round_111_aggregation order: [3, 5, 1, 6]
round_112_aggregation order: [3, 1, 5, 6]
round_113_aggregation order: [3, 0, 1, 5]
round_114_aggregation order: [3, 0, 1, 5]
round_115_aggregation order: [3, 1, 5, 6]
round_116_aggregation order: [3, 1, 5, 0]
round_117_aggregation order: [3, 1, 5, 6]
round_118_aggregation order: [3, 1, 5, 6]
round_119_aggregation order: [3, 1, 5, 0]
round_120_aggregation order: [3, 1, 4, 5]
round_121_aggregation order: [3, 1, 5, 0]
round_122_aggregation order: [3, 0, 1, 5]
round_123_aggregation order: [3, 5, 6, 1]
round_124_aggregation order: [3, 1, 5, 6]
round_125_aggregation order: [3, 5, 1, 6]
round_126_aggregation order: [3, 1, 5, 6]
round_127_aggregation order: [3, 6, 1, 5]
round_128_aggregation order: [3, 5, 1, 2]
round_129_aggregation order: [3, 1, 5, 4]
round_130_aggregation order: [3, 0, 1, 4]
round_131_aggregation order: [3, 0, 1, 5]
round_132_aggregation order: [3, 1, 5, 6]
round_133_aggregation order: [3, 1, 5, 0]
round_134_aggregation order: [3, 1, 5, 0]
round_135_aggregation order: [3, 1, 6, 5]
round_136_aggregation order: [3, 1, 5, 6]
round_137_aggregation order: [3, 1, 6, 0]
round_138_aggregation order: [3, 1, 5, 6]
round_139_aggregation order: [3, 0, 1, 4]
round_140_aggregation order: [3, 1, 5, 6]
round_141_aggregation order: [3, 1, 5, 4]
round_142_aggregation order: [3, 1, 5, 0]
round_143_aggregation order: [3, 1, 5, 4]
round_144_aggregation order: [3, 0, 1, 5]
round_145_aggregation order: [3, 1, 5, 2]
round_146_aggregation order: [3, 1, 5, 6]
round_147_aggregation order: [3, 6, 1, 5]
round_148_aggregation order: [3, 1, 5, 0]
round_149_aggregation order: [3, 1, 6, 5]
round_150_aggregation order: [3, 1, 5, 2]
round_151_aggregation order: [3, 1, 4, 5]
round_152_aggregation order: [3, 1, 4, 5]
round_153_aggregation order: [3, 5, 6, 1]
round_154_aggregation order: [3, 1, 5, 0]
round_155_aggregation order: [3, 1, 5, 6]
round_156_aggregation order: [3, 1, 5, 6]
round_157_aggregation order: [3, 5, 6, 0]
round_158_aggregation order: [3, 5, 1, 4]
round_159_aggregation order: [3, 1, 5, 6]
round_160_aggregation order: [3, 5, 1, 6]
round_161_aggregation order: [3, 1, 5, 6]
round_162_aggregation order: [3, 1, 5, 0]
round_163_aggregation order: [3, 5, 1, 6]
round_164_aggregation order: [3, 5, 1, 4]
round_165_aggregation order: [3, 1, 5, 0]
round_166_aggregation order: [3, 1, 5, 6]
round_167_aggregation order: [3, 1, 5, 6]
round_168_aggregation order: [3, 0, 1, 2]
round_169_aggregation order: [3, 1, 5, 6]
round_170_aggregation order: [3, 1, 5, 0]
round_171_aggregation order: [3, 1, 5, 6]
round_172_aggregation order: [3, 1, 4, 5]
round_173_aggregation order: [3, 1, 5, 6]
round_174_aggregation order: [3, 1, 5, 6]
round_175_aggregation order: [3, 0, 1, 5]
round_176_aggregation order: [3, 5, 1, 6]
round_177_aggregation order: [3, 1, 5, 0]
round_178_aggregation order: [3, 5, 0, 1]
round_179_aggregation order: [3, 5, 6, 1]
round_180_aggregation order: [3, 5, 1, 4]
round_181_aggregation order: [3, 1, 5, 6]
round_182_aggregation order: [3, 1, 5, 6]
round_183_aggregation order: [3, 1, 5, 4]
round_184_aggregation order: [3, 1, 5, 6]
round_185_aggregation order: [3, 6, 1, 2]
round_186_aggregation order: [3, 1, 5, 0]
round_187_aggregation order: [3, 1, 5, 6]
round_188_aggregation order: [3, 1, 5, 6]
round_189_aggregation order: [3, 5, 6, 1]
round_190_aggregation order: [3, 1, 4, 0]
round_191_aggregation order: [3, 5, 1, 6]
round_192_aggregation order: [3, 1, 5, 2]
round_193_aggregation order: [3, 1, 6, 5]
round_194_aggregation order: [3, 1, 5, 0]
round_195_aggregation order: [3, 5, 6, 1]
round_196_aggregation order: [3, 1, 5, 0]
round_197_aggregation order: [3, 1, 5, 0]
round_198_aggregation order: [3, 1, 5, 0]
round_199_aggregation order: [3, 5, 6, 0]
round_200_aggregation order: [3, 0, 1, 5]
round_201_aggregation order: [3, 1, 5, 6]
round_202_aggregation order: [3, 1, 5, 2]
round_203_aggregation order: [3, 1, 5, 6]
round_204_aggregation order: [3, 1, 5, 6]
round_205_aggregation order: [3, 1, 5, 2]
round_206_aggregation order: [3, 1, 5, 6]
round_207_aggregation order: [3, 1, 5, 0]
round_208_aggregation order: [3, 6, 0, 1]
round_209_aggregation order: [3, 1, 5, 0]
round_210_aggregation order: [3, 1, 0, 2]
round_211_aggregation order: [3, 0, 1, 5]
round_212_aggregation order: [3, 1, 5, 0]
round_213_aggregation order: [3, 1, 5, 0]
round_214_aggregation order: [3, 0, 1, 5]
round_215_aggregation order: [3, 1, 5, 6]
round_216_aggregation order: [3, 1, 5, 6]
round_217_aggregation order: [3, 5, 6, 1]
round_218_aggregation order: [3, 5, 1, 6]
round_219_aggregation order: [3, 5, 6, 1]
round_220_aggregation order: [3, 1, 5, 6]
round_221_aggregation order: [3, 1, 4, 5]
round_222_aggregation order: [3, 1, 5, 0]
round_223_aggregation order: [3, 1, 5, 6]
round_224_aggregation order: [3, 1, 5, 2]
round_225_aggregation order: [3, 1, 5, 6]
round_226_aggregation order: [3, 0, 1, 5]
round_227_aggregation order: [3, 1, 5, 6]
round_228_aggregation order: [3, 1, 5, 6]
round_229_aggregation order: [3, 1, 5, 0]
round_230_aggregation order: [3, 1, 5, 6]
round_231_aggregation order: [3, 0, 1, 5]
round_232_aggregation order: [3, 5, 1, 0]
round_233_aggregation order: [3, 1, 4, 5]
round_234_aggregation order: [3, 1, 5, 6]
round_235_aggregation order: [3, 1, 0, 2]
round_236_aggregation order: [3, 1, 5, 0]
round_237_aggregation order: [3, 6, 0, 1]
round_238_aggregation order: [3, 1, 5, 6]
round_239_aggregation order: [3, 1, 5, 0]
round_240_aggregation order: [3, 5, 1, 6]
round_241_aggregation order: [3, 5, 1, 4]
round_242_aggregation order: [3, 5, 6, 1]
round_243_aggregation order: [3, 1, 5, 0]
round_244_aggregation order: [3, 1, 5, 6]
round_245_aggregation order: [3, 1, 5, 6]
round_246_aggregation order: [3, 5, 1, 6]
round_247_aggregation order: [3, 1, 6, 0]
round_248_aggregation order: [3, 1, 5, 6]
round_249_aggregation order: [3, 1, 5, 6]
round_250_aggregation order: [3, 0, 1, 5]
round_251_aggregation order: [3, 1, 5, 6]
round_252_aggregation order: [3, 5, 0, 1]
round_253_aggregation order: [3, 1, 5, 6]
round_254_aggregation order: [3, 1, 5, 6]
round_255_aggregation order: [3, 5, 6, 0]
round_256_aggregation order: [3, 0, 1, 5]
round_257_aggregation order: [3, 1, 5, 6]
round_258_aggregation order: [3, 0, 1, 5]
round_259_aggregation order: [3, 5, 1, 6]
round_260_aggregation order: [3, 1, 5, 0]
Client 3 connected to client 0 !
Client 3 connected to client 1 !
Client 3 connected to client 2 !
Client 3 connected to client 4 !
Client 3 connected to client 5 !
Client 3 connected to client 6 !
client connected to neighbors!
Client 3 initialized! ...
Client 3 started Training! ... 
Loss = 2.267876386642456, Accuracy = 0.1640625
dict_keys([(3, '11:40:50:350941'), (0, '11:40:51:959623'), (1, '11:40:51:965042'), (5, '11:40:51:984893'), (-1, '11:40:51:990504'), (-2, '11:40:51:990504'), (-3, '11:40:51:990504')])
round 1 finished 11:40:53:153843
Loss = 2.2401180267333984, Accuracy = 0.1484375
dict_keys([(3, '11:40:53:153870'), (1, '11:40:53:178972'), (5, '11:40:53:193544'), (6, '11:40:53:197825'), (-1, '11:40:53:212058'), (-2, '11:40:53:212058'), (-3, '11:40:53:212058')])
round 2 finished 11:40:54:225334
Loss = 2.194324254989624, Accuracy = 0.21875
dict_keys([(3, '11:40:54:225360'), (1, '11:40:54:264868'), (6, '11:40:54:270983'), (5, '11:40:54:415882'), (-1, '11:40:54:501446'), (-2, '11:40:54:501446'), (-3, '11:40:54:501446')])
round 3 finished 11:40:55:449061
Loss = 2.148458242416382, Accuracy = 0.1953125
dict_keys([(3, '11:40:55:449090'), (0, '11:40:55:485411'), (1, '11:40:55:495676'), (5, '11:40:55:794713'), (-1, '11:40:55:809319'), (-2, '11:40:55:809319'), (-3, '11:40:55:809319')])
round 4 finished 11:40:56:763546
Loss = 2.1273980140686035, Accuracy = 0.3359375
dict_keys([(3, '11:40:56:763573'), (1, '11:40:56:811416'), (5, '11:40:56:820574'), (0, '11:40:57:114791'), (-1, '11:40:57:114791'), (-2, '11:40:57:114791'), (-3, '11:40:57:114791')])
round 5 finished 11:40:58:144409
Loss = 2.1271491050720215, Accuracy = 0.3828125
dict_keys([(3, '11:40:58:144436'), (1, '11:40:58:180927'), (5, '11:40:58:195214'), (6, '11:40:58:405402'), (-1, '11:40:58:419985'), (-2, '11:40:58:419985'), (-3, '11:40:58:419985')])
round 6 finished 11:40:59:691409
Loss = 2.0551722049713135, Accuracy = 0.4296875
dict_keys([(3, '11:40:59:691434'), (1, '11:40:59:725853'), (5, '11:40:59:778550'), (6, '11:40:59:784033'), (-1, '11:40:59:784033'), (-2, '11:40:59:784033'), (-3, '11:40:59:784033')])
round 7 finished 11:41:00:980661
Loss = 2.026381015777588, Accuracy = 0.4921875
dict_keys([(3, '11:41:00:980696'), (0, '11:41:01:006694'), (1, '11:41:01:036068'), (5, '11:41:01:066550'), (-1, '11:41:01:083860'), (-2, '11:41:01:083860'), (-3, '11:41:01:083860')])
round 8 finished 11:41:02:251460
Loss = 2.068455219268799, Accuracy = 0.4765625
dict_keys([(3, '11:41:02:251486'), (1, '11:41:02:299342'), (5, '11:41:02:337751'), (6, '11:41:02:343193'), (-1, '11:41:02:343193'), (-2, '11:41:02:343193'), (-3, '11:41:02:343193')])
round 9 finished 11:41:03:297862
Loss = 2.064918279647827, Accuracy = 0.3671875
dict_keys([(3, '11:41:03:297896'), (1, '11:41:03:339627'), (5, '11:41:03:348584'), (6, '11:41:03:541046'), (-1, '11:41:03:571847'), (-2, '11:41:03:571847'), (-3, '11:41:03:571847')])
round 10 finished 11:41:04:555494
Loss = 2.0535988807678223, Accuracy = 0.3984375
dict_keys([(3, '11:41:04:555525'), (5, '11:41:04:630550'), (0, '11:41:04:855110'), (1, '11:41:04:863863'), (-1, '11:41:04:863863'), (-2, '11:41:04:863863'), (-3, '11:41:04:863863')])
round 11 finished 11:41:05:831701
Loss = 2.0373528003692627, Accuracy = 0.4765625
dict_keys([(3, '11:41:05:831731'), (1, '11:41:05:878600'), (6, '11:41:06:148287'), (5, '11:41:06:158532'), (-1, '11:41:06:158532'), (-2, '11:41:06:158532'), (-3, '11:41:06:158532')])
round 12 finished 11:41:07:121194
Loss = 2.0176780223846436, Accuracy = 0.4296875
dict_keys([(3, '11:41:07:121231'), (1, '11:41:07:157593'), (5, '11:41:07:177716'), (0, '11:41:07:430540'), (-1, '11:41:07:430540'), (-2, '11:41:07:430540'), (-3, '11:41:07:430540')])
round 13 finished 11:41:08:399576
Loss = 1.9627745151519775, Accuracy = 0.5546875
dict_keys([(3, '11:41:08:399609'), (1, '11:41:08:443058'), (6, '11:41:08:677403'), (5, '11:41:08:736113'), (-1, '11:41:08:736113'), (-2, '11:41:08:736113'), (-3, '11:41:08:736113')])
round 14 finished 11:41:10:006287
Loss = 1.9389429092407227, Accuracy = 0.5078125
dict_keys([(3, '11:41:10:006314'), (0, '11:41:10:030839'), (1, '11:41:10:038106'), (5, '11:41:10:051469'), (-1, '11:41:10:079495'), (-2, '11:41:10:079495'), (-3, '11:41:10:079495')])
round 15 finished 11:41:11:020909
Loss = 1.9643052816390991, Accuracy = 0.4921875
dict_keys([(3, '11:41:11:020937'), (1, '11:41:11:061730'), (6, '11:41:11:336096'), (5, '11:41:11:360079'), (-1, '11:41:11:360079'), (-2, '11:41:11:360079'), (-3, '11:41:11:360079')])
round 16 finished 11:41:12:305875
Loss = 1.9193511009216309, Accuracy = 0.546875
dict_keys([(3, '11:41:12:305903'), (6, '11:41:12:359585'), (0, '11:41:12:385571'), (1, '11:41:12:709524'), (-1, '11:41:12:709524'), (-2, '11:41:12:709524'), (-3, '11:41:12:709524')])
round 17 finished 11:41:13:642588
Loss = 1.867161750793457, Accuracy = 0.6171875
dict_keys([(3, '11:41:13:642628'), (1, '11:41:13:678567'), (2, '11:41:13:687579'), (0, '11:41:13:956198'), (-1, '11:41:13:956198'), (-2, '11:41:13:956198'), (-3, '11:41:13:956198')])
round 18 finished 11:41:15:276133
Loss = 1.858086347579956, Accuracy = 0.6015625
dict_keys([(3, '11:41:15:276203'), (0, '11:41:15:301570'), (1, '11:41:15:310323'), (6, '11:41:15:346299'), (-1, '11:41:15:346299'), (-2, '11:41:15:346299'), (-3, '11:41:15:346299')])
round 19 finished 11:41:16:290610
Loss = 1.8765190839767456, Accuracy = 0.5390625
dict_keys([(3, '11:41:16:290641'), (6, '11:41:16:339907'), (5, '11:41:16:347383'), (1, '11:41:16:573758'), (-1, '11:41:16:592947'), (-2, '11:41:16:592947'), (-3, '11:41:16:592947')])
round 20 finished 11:41:17:505313
Loss = 1.8426117897033691, Accuracy = 0.5625
dict_keys([(3, '11:41:17:505405'), (1, '11:41:17:592347'), (5, '11:41:17:621269'), (4, '11:41:17:900595'), (-1, '11:41:17:900595'), (-2, '11:41:17:900595'), (-3, '11:41:17:900595')])
round 21 finished 11:41:18:822077
Loss = 1.7846229076385498, Accuracy = 0.703125
dict_keys([(3, '11:41:18:822113'), (0, '11:41:18:911792'), (6, '11:41:18:922799'), (5, '11:41:19:185950'), (-1, '11:41:19:199918'), (-2, '11:41:19:199918'), (-3, '11:41:19:199918')])
round 22 finished 11:41:20:089207
Loss = 1.831925630569458, Accuracy = 0.5546875
dict_keys([(3, '11:41:20:089233'), (5, '11:41:20:177851'), (0, '11:41:20:204780'), (1, '11:41:20:226631'), (-1, '11:41:20:491603'), (-2, '11:41:20:491603'), (-3, '11:41:20:491603')])
round 23 finished 11:41:21:427155
Loss = 1.8092622756958008, Accuracy = 0.6328125
dict_keys([(3, '11:41:21:427195'), (1, '11:41:21:453538'), (5, '11:41:21:464212'), (4, '11:41:21:474731'), (-1, '11:41:21:756492'), (-2, '11:41:21:756492'), (-3, '11:41:21:756492')])
round 24 finished 11:41:22:711550
Loss = 1.8412373065948486, Accuracy = 0.5859375
dict_keys([(3, '11:41:22:711582'), (0, '11:41:22:775524'), (5, '11:41:23:040819'), (1, '11:41:23:070987'), (-1, '11:41:23:070987'), (-2, '11:41:23:070987'), (-3, '11:41:23:070987')])
round 25 finished 11:41:24:006915
Loss = 1.7425791025161743, Accuracy = 0.6328125
dict_keys([(3, '11:41:24:006947'), (6, '11:41:24:112735'), (0, '11:41:24:346798'), (5, '11:41:24:365254'), (-1, '11:41:24:365254'), (-2, '11:41:24:365254'), (-3, '11:41:24:365254')])
round 26 finished 11:41:25:283172
Loss = 1.8094892501831055, Accuracy = 0.578125
dict_keys([(3, '11:41:25:283204'), (1, '11:41:25:371638'), (6, '11:41:25:395796'), (5, '11:41:25:652653'), (-1, '11:41:25:661495'), (-2, '11:41:25:661495'), (-3, '11:41:25:661495')])
round 27 finished 11:41:26:577712
Loss = 1.8374708890914917, Accuracy = 0.515625
dict_keys([(3, '11:41:26:577743'), (1, '11:41:26:614055'), (5, '11:41:26:624439'), (6, '11:41:26:906227'), (-1, '11:41:26:930021'), (-2, '11:41:26:930021'), (-3, '11:41:26:930021')])
round 28 finished 11:41:28:179629
Loss = 1.7418915033340454, Accuracy = 0.6015625
dict_keys([(3, '11:41:28:179658'), (0, '11:41:28:204544'), (1, '11:41:28:212925'), (5, '11:41:28:237432'), (-1, '11:41:28:250938'), (-2, '11:41:28:250938'), (-3, '11:41:28:250938')])
round 29 finished 11:41:29:212080
Loss = 1.7257412672042847, Accuracy = 0.59375
dict_keys([(3, '11:41:29:212118'), (1, '11:41:29:244723'), (6, '11:41:29:291402'), (5, '11:41:29:533294'), (-1, '11:41:29:533294'), (-2, '11:41:29:533294'), (-3, '11:41:29:533294')])
round 30 finished 11:41:30:513879
Loss = 1.7574459314346313, Accuracy = 0.546875
dict_keys([(3, '11:41:30:513925'), (4, '11:41:30:555304'), (5, '11:41:30:564371'), (1, '11:41:30:794997'), (-1, '11:41:30:794997'), (-2, '11:41:30:794997'), (-3, '11:41:30:794997')])
round 31 finished 11:41:31:791595
Loss = 1.7319191694259644, Accuracy = 0.625
dict_keys([(3, '11:41:31:791624'), (5, '11:41:31:822196'), (6, '11:41:31:826627'), (1, '11:41:32:136441'), (-1, '11:41:32:136441'), (-2, '11:41:32:136441'), (-3, '11:41:32:136441')])
round 32 finished 11:41:33:406413
Loss = 1.688008427619934, Accuracy = 0.6875
dict_keys([(3, '11:41:33:406439'), (1, '11:41:33:454123'), (5, '11:41:33:517612'), (6, '11:41:33:523094'), (-1, '11:41:33:523094'), (-2, '11:41:33:523094'), (-3, '11:41:33:523094')])
round 33 finished 11:41:34:431835
Loss = 1.7346863746643066, Accuracy = 0.5625
dict_keys([(3, '11:41:34:431870'), (0, '11:41:34:457175'), (1, '11:41:34:467620'), (5, '11:41:34:730349'), (-1, '11:41:34:740047'), (-2, '11:41:34:740047'), (-3, '11:41:34:740047')])
round 34 finished 11:41:35:701884
Loss = 1.6477364301681519, Accuracy = 0.6953125
dict_keys([(3, '11:41:35:701912'), (1, '11:41:35:733618'), (5, '11:41:35:743849'), (0, '11:41:35:782194'), (-1, '11:41:36:020209'), (-2, '11:41:36:020209'), (-3, '11:41:36:020209')])
round 35 finished 11:41:36:963268
Loss = 1.69309401512146, Accuracy = 0.6484375
dict_keys([(3, '11:41:36:963299'), (6, '11:41:37:013863'), (1, '11:41:37:047003'), (5, '11:41:37:283538'), (-1, '11:41:37:347614'), (-2, '11:41:37:347614'), (-3, '11:41:37:347614')])
round 36 finished 11:41:38:613875
Loss = 1.697038173675537, Accuracy = 0.546875
dict_keys([(3, '11:41:38:613903'), (1, '11:41:38:638709'), (2, '11:41:38:648447'), (5, '11:41:38:696778'), (-1, '11:41:38:707773'), (-2, '11:41:38:707773'), (-3, '11:41:38:707773')])
round 37 finished 11:41:39:692841
Loss = 1.5832561254501343, Accuracy = 0.65625
dict_keys([(3, '11:41:39:692868'), (5, '11:41:39:734875'), (6, '11:41:39:944677'), (1, '11:41:39:967108'), (-1, '11:41:39:967108'), (-2, '11:41:39:967108'), (-3, '11:41:39:967108')])
round 38 finished 11:41:40:943670
Loss = 1.648581624031067, Accuracy = 0.6171875
dict_keys([(3, '11:41:40:943702'), (5, '11:41:40:971463'), (6, '11:41:40:980231'), (1, '11:41:41:256767'), (-1, '11:41:41:309771'), (-2, '11:41:41:309771'), (-3, '11:41:41:309771')])
round 39 finished 11:41:42:549845
Loss = 1.6470927000045776, Accuracy = 0.6640625
dict_keys([(3, '11:41:42:549871'), (0, '11:41:42:574825'), (1, '11:41:42:602653'), (5, '11:41:42:619064'), (-1, '11:41:42:624564'), (-2, '11:41:42:624564'), (-3, '11:41:42:624564')])
round 40 finished 11:41:43:541814
Loss = 1.612783670425415, Accuracy = 0.6015625
dict_keys([(3, '11:41:43:541842'), (1, '11:41:43:594066'), (5, '11:41:43:844844'), (0, '11:41:43:884560'), (-1, '11:41:43:884560'), (-2, '11:41:43:884560'), (-3, '11:41:43:884560')])
round 41 finished 11:41:45:166748
Loss = 1.6083695888519287, Accuracy = 0.625
dict_keys([(3, '11:41:45:166778'), (1, '11:41:45:200555'), (5, '11:41:45:213237'), (6, '11:41:45:227904'), (-1, '11:41:45:227904'), (-2, '11:41:45:227904'), (-3, '11:41:45:227904')])
round 42 finished 11:41:46:180080
Loss = 1.5556036233901978, Accuracy = 0.6953125
dict_keys([(3, '11:41:46:180137'), (5, '11:41:46:214974'), (0, '11:41:46:244787'), (1, '11:41:46:491371'), (-1, '11:41:46:491371'), (-2, '11:41:46:491371'), (-3, '11:41:46:491371')])
round 43 finished 11:41:47:477292
Loss = 1.6028506755828857, Accuracy = 0.640625
dict_keys([(3, '11:41:47:477314'), (0, '11:41:47:504918'), (1, '11:41:47:513286'), (5, '11:41:47:517724'), (-1, '11:41:47:797353'), (-2, '11:41:47:797353'), (-3, '11:41:47:797353')])
round 44 finished 11:41:48:725051
Loss = 1.5812071561813354, Accuracy = 0.640625
dict_keys([(3, '11:41:48:725083'), (1, '11:41:48:832451'), (5, '11:41:49:101506'), (0, '11:41:49:161839'), (-1, '11:41:49:161839'), (-2, '11:41:49:161839'), (-3, '11:41:49:161839')])
round 45 finished 11:41:50:381711
Loss = 1.5566980838775635, Accuracy = 0.6953125
dict_keys([(3, '11:41:50:381741'), (0, '11:41:50:408432'), (1, '11:41:50:416600'), (4, '11:41:50:427923'), (-1, '11:41:50:481395'), (-2, '11:41:50:481395'), (-3, '11:41:50:481395')])
round 46 finished 11:41:51:382503
Loss = 1.4845188856124878, Accuracy = 0.6953125
dict_keys([(3, '11:41:51:382530'), (4, '11:41:51:417282'), (5, '11:41:51:425621'), (1, '11:41:51:682801'), (-1, '11:41:51:682801'), (-2, '11:41:51:682801'), (-3, '11:41:51:682801')])
round 47 finished 11:41:52:605499
Loss = 1.525700330734253, Accuracy = 0.71875
dict_keys([(3, '11:41:52:605531'), (5, '11:41:52:632023'), (1, '11:41:52:642010'), (6, '11:41:52:682957'), (-1, '11:41:52:962616'), (-2, '11:41:52:962616'), (-3, '11:41:52:962616')])
round 48 finished 11:41:53:950729
Loss = 1.5516396760940552, Accuracy = 0.671875
dict_keys([(3, '11:41:53:950760'), (6, '11:41:54:007441'), (1, '11:41:54:012320'), (5, '11:41:54:293591'), (-1, '11:41:54:293591'), (-2, '11:41:54:293591'), (-3, '11:41:54:293591')])
round 49 finished 11:41:55:239808
Loss = 1.5710904598236084, Accuracy = 0.609375
dict_keys([(3, '11:41:55:239854'), (5, '11:41:55:284124'), (2, '11:41:55:533696'), (1, '11:41:55:586945'), (-1, '11:41:55:586945'), (-2, '11:41:55:586945'), (-3, '11:41:55:586945')])
round 50 finished 11:41:56:537900
Loss = 1.434635877609253, Accuracy = 0.78125
dict_keys([(3, '11:41:56:537931'), (6, '11:41:56:575400'), (1, '11:41:56:867912'), (5, '11:41:56:877457'), (-1, '11:41:56:877457'), (-2, '11:41:56:877457'), (-3, '11:41:56:877457')])
round 51 finished 11:41:58:139417
Loss = 1.4546209573745728, Accuracy = 0.6875
dict_keys([(3, '11:41:58:139486'), (0, '11:41:58:164600'), (4, '11:41:58:175151'), (1, '11:41:58:194216'), (-1, '11:41:58:194216'), (-2, '11:41:58:194216'), (-3, '11:41:58:194216')])
round 52 finished 11:41:59:194557
Loss = 1.4528367519378662, Accuracy = 0.7734375
