Client 1 started! ... 
round_1_aggregation order: [1, 0, 2, 3]
round_109_aggregation order: [1, 0, 4, 5]
round_110_aggregation order: [1, 0, 4, 5]
round_111_aggregation order: [1, 0, 4, 5]
round_112_aggregation order: [1, 0, 4, 5]
round_113_aggregation order: [1, 0, 4, 5]
round_114_aggregation order: [1, 0, 4, 5]
round_115_aggregation order: [1, 0, 4, 5]
round_116_aggregation order: [1, 0, 4, 5]
round_117_aggregation order: [1, 0, 4, 5]
round_118_aggregation order: [1, 0, 4, 5]
round_119_aggregation order: [1, 0, 4, 5]
round_120_aggregation order: [1, 0, 4, 5]
round_121_aggregation order: [1, 0, 4, 5]
round_122_aggregation order: [1, 0, 4, 5]
round_123_aggregation order: [1, 0, 4, 5]
round_124_aggregation order: [1, 0, 4, 5]
round_125_aggregation order: [1, 0, 4, 5]
round_126_aggregation order: [1, 0, 4, 5]
round_127_aggregation order: [1, 0, 4, 5]
round_128_aggregation order: [1, 0, 4, 5]
round_129_aggregation order: [1, 0, 4, 5]
round_130_aggregation order: [1, 0, 4, 5]
round_131_aggregation order: [1, 0, 4, 5]
round_132_aggregation order: [1, 0, 4, 5]
round_133_aggregation order: [1, 0, 4, 5]
round_134_aggregation order: [1, 0, 4, 5]
round_135_aggregation order: [1, 0, 4, 5]
round_136_aggregation order: [1, 0, 4, 5]
round_137_aggregation order: [1, 0, 4, 5]
round_138_aggregation order: [1, 0, 4, 5]
round_139_aggregation order: [1, 0, 4, 5]
round_140_aggregation order: [1, 0, 4, 5]
round_141_aggregation order: [1, 0, 4, 5]
round_142_aggregation order: [1, 0, 4, 5]
round_143_aggregation order: [1, 0, 4, 5]
round_144_aggregation order: [1, 0, 4, 5]
round_145_aggregation order: [1, 0, 4, 5]
round_146_aggregation order: [1, 0, 4, 5]
round_147_aggregation order: [1, 0, 4, 5]
round_148_aggregation order: [1, 0, 4, 5]
round_149_aggregation order: [1, 0, 4, 5]
round_150_aggregation order: [1, 0, 4, 5]
round_151_aggregation order: [1, 0, 4, 5]
round_152_aggregation order: [1, 0, 4, 5]
round_153_aggregation order: [1, 0, 4, 5]
round_154_aggregation order: [1, 0, 4, 5]
round_155_aggregation order: [1, 0, 4, 5]
round_156_aggregation order: [1, 0, 4, 5]
round_157_aggregation order: [1, 0, 4, 5]
round_158_aggregation order: [1, 0, 4, 5]
round_159_aggregation order: [1, 0, 4, 5]
round_160_aggregation order: [1, 0, 4, 5]
round_161_aggregation order: [1, 0, 4, 5]
round_162_aggregation order: [1, 0, 4, 5]
round_163_aggregation order: [1, 0, 4, 5]
round_164_aggregation order: [1, 0, 4, 5]
round_165_aggregation order: [1, 0, 4, 5]
round_166_aggregation order: [1, 0, 4, 5]
round_167_aggregation order: [1, 0, 4, 5]
round_168_aggregation order: [1, 0, 4, 5]
round_169_aggregation order: [1, 0, 4, 5]
round_170_aggregation order: [1, 0, 4, 5]
round_171_aggregation order: [1, 0, 4, 5]
round_172_aggregation order: [1, 0, 4, 5]
round_173_aggregation order: [1, 0, 4, 5]
round_174_aggregation order: [1, 0, 4, 5]
round_175_aggregation order: [1, 0, 4, 5]
round_176_aggregation order: [1, 0, 4, 5]
round_177_aggregation order: [1, 0, 4, 5]
round_178_aggregation order: [1, 0, 4, 5]
round_179_aggregation order: [1, 0, 4, 5]
round_180_aggregation order: [1, 0, 4, 5]
round_181_aggregation order: [1, 0, 4, 5]
round_182_aggregation order: [1, 0, 4, 5]
round_183_aggregation order: [1, 0, 4, 5]
round_184_aggregation order: [1, 0, 4, 5]
round_185_aggregation order: [1, 0, 4, 5]
round_186_aggregation order: [1, 0, 4, 5]
round_187_aggregation order: [1, 0, 4, 5]
round_188_aggregation order: [1, 0, 4, 5]
round_189_aggregation order: [1, 0, 4, 5]
round_190_aggregation order: [1, 0, 4, 5]
round_191_aggregation order: [1, 0, 4, 5]
round_192_aggregation order: [1, 0, 4, 5]
round_193_aggregation order: [1, 0, 4, 5]
round_194_aggregation order: [1, 0, 4, 5]
round_195_aggregation order: [1, 0, 4, 5]
round_196_aggregation order: [1, 0, 4, 5]
round_197_aggregation order: [1, 0, 4, 5]
round_198_aggregation order: [1, 0, 4, 5]
round_199_aggregation order: [1, 0, 4, 5]
round_200_aggregation order: [1, 0, 4, 5]
round_201_aggregation order: [1, 0, 4, 5]
round_202_aggregation order: [1, 0, 4, 5]
round_203_aggregation order: [1, 0, 4, 5]
round_204_aggregation order: [1, 0, 4, 5]
round_205_aggregation order: [1, 0, 4, 5]
round_206_aggregation order: [1, 0, 4, 5]
round_207_aggregation order: [1, 0, 4, 5]
round_208_aggregation order: [1, 0, 4, 5]
round_209_aggregation order: [1, 0, 4, 5]
round_210_aggregation order: [1, 0, 4, 5]
round_211_aggregation order: [1, 0, 4, 5]
round_212_aggregation order: [1, 0, 4, 5]
round_213_aggregation order: [1, 0, 4, 5]
round_214_aggregation order: [1, 0, 4, 5]
round_215_aggregation order: [1, 0, 4, 5]
round_216_aggregation order: [1, 0, 4, 5]
round_217_aggregation order: [1, 0, 4, 5]
round_218_aggregation order: [1, 0, 4, 5]
round_219_aggregation order: [1, 0, 4, 5]
round_220_aggregation order: [1, 0, 4, 5]
round_221_aggregation order: [1, 0, 4, 5]
round_222_aggregation order: [1, 0, 4, 5]
round_223_aggregation order: [1, 0, 4, 5]
round_224_aggregation order: [1, 0, 4, 5]
round_225_aggregation order: [1, 0, 4, 5]
round_226_aggregation order: [1, 0, 4, 5]
round_227_aggregation order: [1, 0, 4, 5]
round_228_aggregation order: [1, 0, 4, 5]
round_229_aggregation order: [1, 0, 4, 5]
round_230_aggregation order: [1, 0, 4, 5]
round_231_aggregation order: [1, 0, 4, 5]
round_232_aggregation order: [1, 0, 4, 5]
round_233_aggregation order: [1, 0, 4, 5]
round_234_aggregation order: [1, 0, 4, 5]
round_235_aggregation order: [1, 0, 4, 5]
round_236_aggregation order: [1, 0, 4, 5]
round_237_aggregation order: [1, 0, 4, 5]
round_238_aggregation order: [1, 0, 4, 5]
round_239_aggregation order: [1, 0, 4, 5]
round_240_aggregation order: [1, 0, 4, 5]
round_241_aggregation order: [1, 0, 4, 5]
round_242_aggregation order: [1, 0, 4, 5]
round_243_aggregation order: [1, 0, 4, 5]
round_244_aggregation order: [1, 0, 4, 5]
round_245_aggregation order: [1, 0, 4, 5]
round_246_aggregation order: [1, 0, 4, 5]
round_247_aggregation order: [1, 0, 4, 5]
round_248_aggregation order: [1, 0, 4, 5]
round_249_aggregation order: [1, 0, 4, 5]
round_250_aggregation order: [1, 0, 4, 5]
round_251_aggregation order: [1, 0, 4, 5]
round_252_aggregation order: [1, 0, 4, 5]
round_253_aggregation order: [1, 0, 4, 5]
round_254_aggregation order: [1, 0, 4, 5]
round_255_aggregation order: [1, 0, 4, 5]
round_256_aggregation order: [1, 0, 4, 5]
round_257_aggregation order: [1, 0, 4, 5]
round_258_aggregation order: [1, 0, 4, 5]
round_259_aggregation order: [1, 0, 4, 5]
round_260_aggregation order: [1, 0, 4, 5]
round_261_aggregation order: [1, 0, 4, 5]
round_262_aggregation order: [1, 0, 4, 5]
round_263_aggregation order: [1, 0, 4, 5]
round_264_aggregation order: [1, 0, 4, 5]
round_265_aggregation order: [1, 0, 4, 5]
round_266_aggregation order: [1, 0, 4, 5]
round_267_aggregation order: [1, 0, 4, 5]
round_268_aggregation order: [1, 0, 4, 5]
round_269_aggregation order: [1, 0, 4, 5]
round_270_aggregation order: [1, 0, 4, 5]
round_271_aggregation order: [1, 0, 4, 5]
round_272_aggregation order: [1, 0, 4, 5]
round_273_aggregation order: [1, 0, 4, 5]
round_274_aggregation order: [1, 0, 4, 5]
round_275_aggregation order: [1, 0, 4, 5]
round_276_aggregation order: [1, 0, 4, 5]
round_277_aggregation order: [1, 0, 4, 5]
round_278_aggregation order: [1, 0, 4, 5]
round_279_aggregation order: [1, 0, 4, 5]
round_280_aggregation order: [1, 0, 4, 5]
round_281_aggregation order: [1, 0, 4, 5]
round_282_aggregation order: [1, 0, 4, 5]
round_283_aggregation order: [1, 0, 4, 5]
round_284_aggregation order: [1, 0, 4, 5]
round_285_aggregation order: [1, 0, 4, 5]
round_286_aggregation order: [1, 0, 4, 5]
round_287_aggregation order: [1, 0, 4, 5]
round_288_aggregation order: [1, 0, 4, 5]
round_289_aggregation order: [1, 0, 4, 5]
round_290_aggregation order: [1, 0, 4, 5]
round_291_aggregation order: [1, 0, 4, 5]
round_292_aggregation order: [1, 0, 4, 5]
round_293_aggregation order: [1, 0, 4, 5]
round_294_aggregation order: [1, 0, 4, 5]
round_295_aggregation order: [1, 0, 4, 5]
round_296_aggregation order: [1, 0, 4, 5]
round_297_aggregation order: [1, 0, 4, 5]
round_298_aggregation order: [1, 0, 4, 5]
round_299_aggregation order: [1, 0, 4, 5]
round_300_aggregation order: [1, 0, 4, 5]
Client 1 connected to client 0 !
Client 1 connected to client 2 !
Client 1 connected to client 3 !
Client 1 connected to client 4 !
Client 1 connected to client 5 !
Client 1 connected to client 6 !
client connected to neighbors!
Client 1 initialized! ...
Client 1 started Training! ... 
Loss = 2.313852310180664, Accuracy = 0.03125
dict_keys([(1, '17:06:10:742708'), (0, '17:06:11:993774'), (2, '17:06:12:005983'), (3, '17:06:12:018154'), (-1, '17:06:12:030410'), (-2, '17:06:12:030410'), (-3, '17:06:12:030410')])
round 1 finished 17:06:12:966876
Loss = 2.2414867877960205, Accuracy = 0.171875
dict_keys([(1, '17:06:12:966918'), (0, '17:06:13:029391'), (2, '17:06:13:036941'), (3, '17:06:13:042924'), (-1, '17:06:13:061456'), (-2, '17:06:13:061456'), (-3, '17:06:13:061456')])
round 2 finished 17:06:14:004617
Loss = 2.154327154159546, Accuracy = 0.3671875
dict_keys([(1, '17:06:14:004655'), (0, '17:06:14:060748'), (3, '17:06:14:073416'), (2, '17:06:14:107803'), (-1, '17:06:14:107803'), (-2, '17:06:14:107803'), (-3, '17:06:14:107803')])
round 3 finished 17:06:15:045734
Loss = 2.112191915512085, Accuracy = 0.3984375
dict_keys([(1, '17:06:15:045777'), (0, '17:06:15:108638'), (3, '17:06:15:120574'), (2, '17:06:15:129504'), (-1, '17:06:15:146132'), (-2, '17:06:15:146132'), (-3, '17:06:15:146132')])
round 4 finished 17:06:16:041155
Loss = 2.0362446308135986, Accuracy = 0.515625
dict_keys([(1, '17:06:16:041202'), (0, '17:06:16:103803'), (2, '17:06:16:109141'), (3, '17:06:16:135230'), (-1, '17:06:16:155242'), (-2, '17:06:16:155242'), (-3, '17:06:16:155242')])
round 5 finished 17:06:16:931610
Loss = 1.9608832597732544, Accuracy = 0.7265625
dict_keys([(1, '17:06:16:931642'), (0, '17:06:16:985839'), (2, '17:06:16:995246'), (4, '17:06:17:176995'), (-1, '17:06:17:222288'), (-2, '17:06:17:222288'), (-3, '17:06:17:222288')])
round 6 finished 17:06:18:171805
Loss = 1.9590648412704468, Accuracy = 0.6953125
dict_keys([(1, '17:06:18:171833'), (0, '17:06:18:230980'), (4, '17:06:18:241604'), (2, '17:06:18:320580'), (-1, '17:06:18:320580'), (-2, '17:06:18:320580'), (-3, '17:06:18:320580')])
round 7 finished 17:06:19:341410
Loss = 1.9123445749282837, Accuracy = 0.6796875
dict_keys([(1, '17:06:19:341447'), (0, '17:06:19:407975'), (4, '17:06:19:426661'), (2, '17:06:19:438785'), (-1, '17:06:19:444623'), (-2, '17:06:19:444623'), (-3, '17:06:19:444623')])
round 8 finished 17:06:20:227856
Loss = 1.8995795249938965, Accuracy = 0.703125
dict_keys([(1, '17:06:20:227892'), (0, '17:06:20:296183'), (4, '17:06:20:465831'), (2, '17:06:20:522608'), (-1, '17:06:20:760585'), (-2, '17:06:20:760585'), (-3, '17:06:20:760585')])
round 9 finished 17:06:21:767728
Loss = 1.9153788089752197, Accuracy = 0.7265625
dict_keys([(1, '17:06:21:767784'), (0, '17:06:21:838557'), (2, '17:06:21:844783'), (4, '17:06:21:850655'), (-1, '17:06:21:868547'), (-2, '17:06:21:868547'), (-3, '17:06:21:868547')])
round 10 finished 17:06:22:839126
Loss = 1.9371647834777832, Accuracy = 0.6015625
dict_keys([(1, '17:06:22:839164'), (0, '17:06:22:906103'), (2, '17:06:22:913316'), (4, '17:06:22:925021'), (-1, '17:06:22:972173'), (-2, '17:06:22:972173'), (-3, '17:06:22:972173')])
round 11 finished 17:06:24:031532
Loss = 1.9748437404632568, Accuracy = 0.546875
dict_keys([(1, '17:06:24:031576'), (0, '17:06:24:095194'), (2, '17:06:24:101404'), (4, '17:06:24:113154'), (-1, '17:06:24:124848'), (-2, '17:06:24:124848'), (-3, '17:06:24:124848')])
round 12 finished 17:06:25:200531
Loss = 1.9859364032745361, Accuracy = 0.4921875
dict_keys([(1, '17:06:25:200589'), (0, '17:06:25:266309'), (4, '17:06:25:287644'), (5, '17:06:25:295883'), (-1, '17:06:25:301685'), (-2, '17:06:25:301685'), (-3, '17:06:25:301685')])
round 13 finished 17:06:26:267545
Loss = 2.107253313064575, Accuracy = 0.4375
dict_keys([(1, '17:06:26:267582'), (0, '17:06:26:314218'), (4, '17:06:26:332253'), (5, '17:06:26:336810'), (-1, '17:06:26:341790'), (-2, '17:06:26:341790'), (-3, '17:06:26:341790')])
round 14 finished 17:06:27:134658
Loss = 2.1970813274383545, Accuracy = 0.3671875
dict_keys([(1, '17:06:27:134703'), (0, '17:06:27:320563'), (5, '17:06:27:354267'), (4, '17:06:27:400640'), (-1, '17:06:27:400640'), (-2, '17:06:27:400640'), (-3, '17:06:27:400640')])
round 15 finished 17:06:28:341537
Loss = 2.242589235305786, Accuracy = 0.328125
dict_keys([(1, '17:06:28:341577'), (0, '17:06:28:395675'), (5, '17:06:28:407710'), (4, '17:06:28:451751'), (-1, '17:06:28:451751'), (-2, '17:06:28:451751'), (-3, '17:06:28:451751')])
round 16 finished 17:06:29:387887
Loss = 2.15891170501709, Accuracy = 0.359375
dict_keys([(1, '17:06:29:387934'), (0, '17:06:29:465004'), (5, '17:06:29:480310'), (4, '17:06:29:517387'), (-1, '17:06:29:523708'), (-2, '17:06:29:523708'), (-3, '17:06:29:523708')])
round 17 finished 17:06:30:373945
Loss = 2.2572226524353027, Accuracy = 0.3125
dict_keys([(1, '17:06:30:373977'), (0, '17:06:30:427385'), (4, '17:06:30:439089'), (5, '17:06:30:562677'), (-1, '17:06:30:582922'), (-2, '17:06:30:582922'), (-3, '17:06:30:582922')])
round 18 finished 17:06:31:536239
Loss = 2.2711844444274902, Accuracy = 0.3203125
dict_keys([(1, '17:06:31:536290'), (0, '17:06:31:603026'), (4, '17:06:31:614075'), (5, '17:06:31:651543'), (-1, '17:06:31:651543'), (-2, '17:06:31:651543'), (-3, '17:06:31:651543')])
round 19 finished 17:06:32:607673
Loss = 2.319241762161255, Accuracy = 0.3203125
dict_keys([(1, '17:06:32:607714'), (0, '17:06:32:665584'), (4, '17:06:32:685747'), (5, '17:06:32:692120'), (-1, '17:06:32:697995'), (-2, '17:06:32:697995'), (-3, '17:06:32:697995')])
round 20 finished 17:06:33:633776
Loss = 2.3446388244628906, Accuracy = 0.2734375
dict_keys([(1, '17:06:33:633824'), (0, '17:06:33:703678'), (4, '17:06:33:718390'), (5, '17:06:33:730518'), (-1, '17:06:33:738766'), (-2, '17:06:33:738766'), (-3, '17:06:33:738766')])
round 21 finished 17:06:34:562636
Loss = 2.3938791751861572, Accuracy = 0.171875
dict_keys([(1, '17:06:34:562670'), (0, '17:06:34:748746'), (4, '17:06:34:784952'), (5, '17:06:34:807692'), (-1, '17:06:34:818026'), (-2, '17:06:34:818026'), (-3, '17:06:34:818026')])
round 22 finished 17:06:35:656603
Loss = 2.372631311416626, Accuracy = 0.25
dict_keys([(1, '17:06:35:656644'), (0, '17:06:35:784618'), (4, '17:06:35:829532'), (5, '17:06:35:845158'), (-1, '17:06:35:877690'), (-2, '17:06:35:877690'), (-3, '17:06:35:877690')])
round 23 finished 17:06:36:836056
Loss = 2.3710155487060547, Accuracy = 0.296875
dict_keys([(1, '17:06:36:836094'), (5, '17:06:36:911659'), (0, '17:06:36:986350'), (4, '17:06:36:997431'), (-1, '17:06:36:997431'), (-2, '17:06:36:997431'), (-3, '17:06:36:997431')])
round 24 finished 17:06:37:933142
Loss = 2.405015707015991, Accuracy = 0.296875
dict_keys([(1, '17:06:37:933184'), (0, '17:06:37:988183'), (5, '17:06:38:001458'), (4, '17:06:38:122345'), (-1, '17:06:38:122345'), (-2, '17:06:38:122345'), (-3, '17:06:38:122345')])
round 25 finished 17:06:39:150475
Loss = 2.4483542442321777, Accuracy = 0.21875
dict_keys([(1, '17:06:39:150515'), (0, '17:06:39:221024'), (4, '17:06:39:239438'), (5, '17:06:39:247884'), (-1, '17:06:39:253757'), (-2, '17:06:39:253757'), (-3, '17:06:39:253757')])
round 26 finished 17:06:40:183661
Loss = 2.352618932723999, Accuracy = 0.3125
dict_keys([(1, '17:06:40:183701'), (0, '17:06:40:252184'), (4, '17:06:40:274459'), (5, '17:06:40:280308'), (-1, '17:06:40:287410'), (-2, '17:06:40:287410'), (-3, '17:06:40:287410')])
round 27 finished 17:06:41:242277
Loss = 2.578094720840454, Accuracy = 0.1875
dict_keys([(1, '17:06:41:242332'), (0, '17:06:41:294519'), (4, '17:06:41:309027'), (5, '17:06:41:314864'), (-1, '17:06:41:326548'), (-2, '17:06:41:326548'), (-3, '17:06:41:326548')])
round 28 finished 17:06:42:366981
Loss = 2.514765501022339, Accuracy = 0.234375
dict_keys([(1, '17:06:42:367020'), (0, '17:06:42:420031'), (4, '17:06:42:439643'), (5, '17:06:42:445486'), (-1, '17:06:42:451355'), (-2, '17:06:42:451355'), (-3, '17:06:42:451355')])
round 29 finished 17:06:43:296792
Loss = 2.403082847595215, Accuracy = 0.234375
dict_keys([(1, '17:06:43:296825'), (0, '17:06:43:362288'), (5, '17:06:43:411307'), (4, '17:06:43:433406'), (-1, '17:06:43:454954'), (-2, '17:06:43:454954'), (-3, '17:06:43:454954')])
round 30 finished 17:06:44:365414
Loss = 2.5946173667907715, Accuracy = 0.21875
dict_keys([(1, '17:06:44:365461'), (0, '17:06:44:447821'), (4, '17:06:44:475315'), (5, '17:06:44:481185'), (-1, '17:06:44:487023'), (-2, '17:06:44:487023'), (-3, '17:06:44:487023')])
round 31 finished 17:06:45:432132
Loss = 2.434067487716675, Accuracy = 0.265625
dict_keys([(1, '17:06:45:432188'), (4, '17:06:45:503069'), (0, '17:06:45:545354'), (5, '17:06:45:553890'), (-1, '17:06:45:553890'), (-2, '17:06:45:553890'), (-3, '17:06:45:553890')])
round 32 finished 17:06:46:342404
Loss = 2.5052735805511475, Accuracy = 0.28125
dict_keys([(1, '17:06:46:342444'), (4, '17:06:46:403546'), (5, '17:06:46:584350'), (0, '17:06:46:592014'), (-1, '17:06:46:598282'), (-2, '17:06:46:598282'), (-3, '17:06:46:598282')])
round 33 finished 17:06:47:505950
Loss = 2.5089268684387207, Accuracy = 0.234375
dict_keys([(1, '17:06:47:505991'), (5, '17:06:47:592854'), (0, '17:06:47:601354'), (4, '17:06:47:623013'), (-1, '17:06:47:623013'), (-2, '17:06:47:623013'), (-3, '17:06:47:623013')])
round 34 finished 17:06:48:621490
Loss = 2.5300257205963135, Accuracy = 0.2421875
dict_keys([(1, '17:06:48:621529'), (4, '17:06:48:703698'), (5, '17:06:48:719226'), (0, '17:06:48:731532'), (-1, '17:06:48:731532'), (-2, '17:06:48:731532'), (-3, '17:06:48:731532')])
round 35 finished 17:06:49:497775
Loss = 2.6000776290893555, Accuracy = 0.2421875
dict_keys([(1, '17:06:49:497813'), (0, '17:06:49:758344'), (5, '17:06:49:767313'), (4, '17:06:49:773917'), (-1, '17:06:49:782299'), (-2, '17:06:49:782299'), (-3, '17:06:49:782299')])
round 36 finished 17:06:50:741674
Loss = 2.6414802074432373, Accuracy = 0.2734375
dict_keys([(1, '17:06:50:741713'), (0, '17:06:50:798505'), (5, '17:06:50:819197'), (4, '17:06:50:869956'), (-1, '17:06:50:881167'), (-2, '17:06:50:881167'), (-3, '17:06:50:881167')])
round 37 finished 17:06:51:832260
Loss = 2.6332380771636963, Accuracy = 0.234375
dict_keys([(1, '17:06:51:832314'), (0, '17:06:51:880823'), (5, '17:06:51:931799'), (4, '17:06:51:945619'), (-1, '17:06:51:945619'), (-2, '17:06:51:945619'), (-3, '17:06:51:945619')])
round 38 finished 17:06:52:874019
Loss = 2.5127100944519043, Accuracy = 0.3046875
dict_keys([(1, '17:06:52:874060'), (0, '17:06:52:937480'), (5, '17:06:52:961716'), (4, '17:06:52:981976'), (-1, '17:06:52:981976'), (-2, '17:06:52:981976'), (-3, '17:06:52:981976')])
round 39 finished 17:06:53:982269
Loss = 2.4414992332458496, Accuracy = 0.3125
dict_keys([(1, '17:06:53:982309'), (0, '17:06:54:051665'), (4, '17:06:54:124280'), (5, '17:06:54:154364'), (-1, '17:06:54:154364'), (-2, '17:06:54:154364'), (-3, '17:06:54:154364')])
round 40 finished 17:06:55:126771
Loss = 2.822448492050171, Accuracy = 0.1875
dict_keys([(1, '17:06:55:126812'), (0, '17:06:55:191421'), (4, '17:06:55:219939'), (5, '17:06:55:227319'), (-1, '17:06:55:227319'), (-2, '17:06:55:227319'), (-3, '17:06:55:227319')])
round 41 finished 17:06:56:157074
Loss = 2.594588041305542, Accuracy = 0.21875
dict_keys([(1, '17:06:56:157125'), (0, '17:06:56:225761'), (4, '17:06:56:251457'), (5, '17:06:56:268699'), (-1, '17:06:56:268699'), (-2, '17:06:56:268699'), (-3, '17:06:56:268699')])
round 42 finished 17:06:57:202656
Loss = 2.803839921951294, Accuracy = 0.2109375
dict_keys([(1, '17:06:57:202696'), (0, '17:06:57:265060'), (4, '17:06:57:303039'), (5, '17:06:57:313909'), (-1, '17:06:57:313909'), (-2, '17:06:57:313909'), (-3, '17:06:57:313909')])
round 43 finished 17:06:58:211994
Loss = 2.490966796875, Accuracy = 0.3125
dict_keys([(1, '17:06:58:212027'), (0, '17:06:58:282138'), (4, '17:06:58:337236'), (5, '17:06:58:341783'), (-1, '17:06:58:341783'), (-2, '17:06:58:341783'), (-3, '17:06:58:341783')])
round 44 finished 17:06:59:163567
Loss = 2.6032674312591553, Accuracy = 0.25
dict_keys([(1, '17:06:59:163605'), (0, '17:06:59:413123'), (5, '17:06:59:443725'), (4, '17:06:59:461455'), (-1, '17:06:59:468666'), (-2, '17:06:59:468666'), (-3, '17:06:59:468666')])
round 45 finished 17:07:00:416666
Loss = 2.704120635986328, Accuracy = 0.3046875
dict_keys([(1, '17:07:00:416723'), (5, '17:07:00:493439'), (0, '17:07:00:508560'), (4, '17:07:00:519866'), (-1, '17:07:00:548562'), (-2, '17:07:00:548562'), (-3, '17:07:00:548562')])
round 46 finished 17:07:01:511259
Loss = 2.8215601444244385, Accuracy = 0.2578125
