Client 0 started! ... 
round_1_aggregation order: [0, 1, 3, 5]
round_59_aggregation order: [0, 1, 2, 3]
round_60_aggregation order: [0, 1, 2, 3]
round_61_aggregation order: [0, 1, 3, 4]
round_62_aggregation order: [0, 1, 5, 3]
round_63_aggregation order: [0, 1, 3, 4]
round_64_aggregation order: [0, 1, 3, 5]
round_65_aggregation order: [0, 1, 3, 5]
round_66_aggregation order: [0, 1, 5, 6]
round_67_aggregation order: [0, 1, 3, 5]
round_68_aggregation order: [0, 1, 3, 5]
round_69_aggregation order: [3, 0, 1, 5]
round_70_aggregation order: [0, 1, 3, 6]
round_71_aggregation order: [0, 1, 3, 5]
round_72_aggregation order: [0, 1, 3, 5]
round_73_aggregation order: [0, 1, 6, 3]
round_74_aggregation order: [0, 1, 3, 4]
round_75_aggregation order: [0, 1, 3, 5]
round_76_aggregation order: [0, 5, 1, 3]
round_77_aggregation order: [0, 1, 3, 5]
round_78_aggregation order: [0, 1, 2, 3]
round_79_aggregation order: [0, 1, 3, 4]
round_80_aggregation order: [0, 3, 5, 6]
round_81_aggregation order: [0, 1, 3, 5]
round_82_aggregation order: [0, 1, 3, 5]
round_83_aggregation order: [0, 1, 3, 5]
round_84_aggregation order: [0, 5, 1, 2]
round_85_aggregation order: [0, 1, 2, 3]
round_86_aggregation order: [0, 1, 2, 3]
round_87_aggregation order: [0, 1, 3, 5]
round_88_aggregation order: [0, 3, 1, 4]
round_89_aggregation order: [0, 1, 5, 6]
round_90_aggregation order: [0, 3, 4, 5]
round_91_aggregation order: [0, 6, 1, 2]
round_92_aggregation order: [0, 1, 2, 3]
round_93_aggregation order: [0, 1, 3, 4]
round_94_aggregation order: [0, 1, 3, 5]
round_95_aggregation order: [0, 1, 3, 4]
round_96_aggregation order: [0, 1, 3, 4]
round_97_aggregation order: [0, 1, 3, 4]
round_98_aggregation order: [0, 1, 3, 5]
round_99_aggregation order: [0, 3, 1, 4]
round_100_aggregation order: [0, 1, 3, 5]
round_101_aggregation order: [0, 1, 5, 2]
round_102_aggregation order: [0, 1, 3, 5]
round_103_aggregation order: [0, 1, 3, 5]
round_104_aggregation order: [0, 1, 3, 5]
round_105_aggregation order: [0, 1, 5, 3]
round_106_aggregation order: [0, 1, 3, 5]
round_107_aggregation order: [0, 1, 3, 5]
round_108_aggregation order: [0, 1, 3, 5]
round_109_aggregation order: [0, 1, 3, 4]
round_110_aggregation order: [0, 1, 3, 5]
round_111_aggregation order: [0, 1, 3, 5]
round_112_aggregation order: [0, 1, 3, 5]
round_113_aggregation order: [0, 1, 3, 5]
round_114_aggregation order: [0, 1, 3, 5]
round_115_aggregation order: [0, 1, 3, 5]
round_116_aggregation order: [0, 1, 5, 3]
round_117_aggregation order: [0, 1, 3, 4]
round_118_aggregation order: [0, 1, 3, 5]
round_119_aggregation order: [0, 1, 3, 5]
round_120_aggregation order: [0, 1, 3, 4]
round_121_aggregation order: [0, 1, 3, 5]
round_122_aggregation order: [0, 5, 1, 6]
round_123_aggregation order: [0, 1, 2, 3]
round_124_aggregation order: [0, 1, 2, 3]
round_125_aggregation order: [0, 1, 3, 4]
round_126_aggregation order: [0, 1, 5, 6]
round_127_aggregation order: [0, 1, 3, 4]
round_128_aggregation order: [0, 1, 3, 4]
round_129_aggregation order: [0, 1, 3, 5]
round_130_aggregation order: [0, 1, 3, 5]
round_131_aggregation order: [0, 1, 5, 2]
round_132_aggregation order: [0, 1, 3, 5]
round_133_aggregation order: [0, 1, 5, 3]
round_134_aggregation order: [0, 1, 3, 5]
round_135_aggregation order: [0, 1, 3, 4]
round_136_aggregation order: [0, 1, 3, 5]
round_137_aggregation order: [0, 1, 3, 5]
round_138_aggregation order: [0, 1, 3, 5]
round_139_aggregation order: [0, 3, 5, 1]
round_140_aggregation order: [0, 1, 3, 4]
round_141_aggregation order: [0, 1, 3, 4]
round_142_aggregation order: [0, 1, 3, 5]
round_143_aggregation order: [0, 1, 3, 4]
round_144_aggregation order: [0, 1, 3, 5]
round_145_aggregation order: [0, 1, 3, 5]
round_146_aggregation order: [0, 1, 5, 2]
round_147_aggregation order: [0, 1, 3, 6]
round_148_aggregation order: [0, 5, 1, 3]
round_149_aggregation order: [0, 1, 3, 4]
round_150_aggregation order: [0, 1, 3, 5]
round_151_aggregation order: [0, 1, 3, 4]
round_152_aggregation order: [0, 1, 5, 3]
round_153_aggregation order: [0, 1, 3, 5]
round_154_aggregation order: [0, 3, 1, 5]
round_155_aggregation order: [0, 1, 3, 5]
round_156_aggregation order: [0, 1, 3, 5]
round_157_aggregation order: [0, 1, 3, 4]
round_158_aggregation order: [0, 1, 3, 5]
round_159_aggregation order: [0, 1, 3, 5]
round_160_aggregation order: [0, 1, 2, 3]
round_161_aggregation order: [0, 1, 3, 5]
round_162_aggregation order: [0, 1, 3, 5]
round_163_aggregation order: [0, 1, 3, 5]
round_164_aggregation order: [0, 3, 5, 1]
round_165_aggregation order: [0, 3, 5, 1]
round_166_aggregation order: [0, 1, 3, 5]
round_167_aggregation order: [0, 1, 3, 5]
round_168_aggregation order: [0, 1, 2, 3]
round_169_aggregation order: [0, 1, 3, 5]
round_170_aggregation order: [0, 1, 3, 5]
round_171_aggregation order: [0, 1, 3, 5]
round_172_aggregation order: [0, 1, 3, 5]
round_173_aggregation order: [0, 1, 3, 5]
round_174_aggregation order: [0, 1, 3, 5]
round_175_aggregation order: [0, 1, 5, 6]
round_176_aggregation order: [0, 1, 3, 5]
round_177_aggregation order: [0, 1, 3, 5]
round_178_aggregation order: [0, 3, 5, 1]
round_179_aggregation order: [0, 1, 3, 5]
round_180_aggregation order: [0, 1, 3, 5]
round_181_aggregation order: [0, 1, 2, 3]
round_182_aggregation order: [0, 1, 2, 3]
round_183_aggregation order: [0, 1, 3, 4]
round_184_aggregation order: [0, 1, 3, 5]
round_185_aggregation order: [0, 1, 3, 5]
round_186_aggregation order: [0, 1, 3, 5]
round_187_aggregation order: [0, 1, 3, 5]
round_188_aggregation order: [0, 1, 3, 5]
round_189_aggregation order: [0, 1, 3, 4]
round_190_aggregation order: [0, 1, 3, 4]
round_191_aggregation order: [0, 1, 3, 5]
round_192_aggregation order: [0, 1, 2, 3]
round_193_aggregation order: [0, 1, 3, 4]
round_194_aggregation order: [0, 1, 3, 5]
round_195_aggregation order: [0, 1, 3, 5]
round_196_aggregation order: [0, 1, 3, 5]
round_197_aggregation order: [0, 1, 3, 5]
round_198_aggregation order: [0, 1, 3, 5]
round_199_aggregation order: [0, 1, 3, 5]
round_200_aggregation order: [0, 5, 1, 3]
round_201_aggregation order: [0, 1, 3, 4]
round_202_aggregation order: [0, 1, 3, 4]
round_203_aggregation order: [0, 1, 3, 5]
round_204_aggregation order: [0, 1, 3, 4]
round_205_aggregation order: [0, 1, 3, 4]
round_206_aggregation order: [0, 1, 3, 5]
round_207_aggregation order: [0, 5, 1, 3]
round_208_aggregation order: [0, 1, 3, 5]
round_209_aggregation order: [0, 3, 1, 5]
round_210_aggregation order: [0, 1, 3, 6]
round_211_aggregation order: [0, 1, 3, 5]
round_212_aggregation order: [0, 1, 3, 5]
round_213_aggregation order: [0, 1, 3, 5]
round_214_aggregation order: [0, 1, 5, 6]
round_215_aggregation order: [0, 1, 3, 5]
round_216_aggregation order: [0, 6, 1, 3]
round_217_aggregation order: [0, 3, 6, 1]
round_218_aggregation order: [3, 0, 1, 2]
round_219_aggregation order: [0, 1, 2, 3]
round_220_aggregation order: [0, 1, 3, 5]
round_221_aggregation order: [0, 1, 3, 4]
round_222_aggregation order: [0, 1, 3, 5]
round_223_aggregation order: [0, 1, 3, 4]
round_224_aggregation order: [0, 1, 3, 5]
round_225_aggregation order: [0, 1, 3, 5]
round_226_aggregation order: [0, 3, 1, 4]
round_227_aggregation order: [0, 1, 3, 5]
round_228_aggregation order: [0, 1, 3, 5]
round_229_aggregation order: [0, 1, 3, 5]
round_230_aggregation order: [0, 1, 3, 5]
round_231_aggregation order: [0, 1, 3, 2]
round_232_aggregation order: [0, 1, 3, 5]
round_233_aggregation order: [0, 1, 3, 4]
round_234_aggregation order: [0, 1, 3, 5]
round_235_aggregation order: [0, 3, 1, 2]
round_236_aggregation order: [0, 1, 3, 5]
round_237_aggregation order: [0, 1, 3, 5]
round_238_aggregation order: [0, 1, 3, 5]
round_239_aggregation order: [0, 1, 3, 5]
round_240_aggregation order: [0, 5, 1, 2]
round_241_aggregation order: [0, 1, 2, 3]
round_242_aggregation order: [0, 1, 3, 5]
round_243_aggregation order: [0, 4, 5, 1]
round_244_aggregation order: [0, 1, 3, 5]
round_245_aggregation order: [0, 1, 3, 4]
round_246_aggregation order: [0, 1, 3, 5]
round_247_aggregation order: [0, 1, 3, 6]
round_248_aggregation order: [1, 0, 2, 3]
round_249_aggregation order: [0, 1, 2, 3]
round_250_aggregation order: [0, 1, 3, 5]
round_251_aggregation order: [0, 1, 3, 5]
round_252_aggregation order: [0, 1, 3, 5]
round_253_aggregation order: [0, 1, 3, 4]
round_254_aggregation order: [0, 1, 3, 5]
round_255_aggregation order: [0, 1, 3, 5]
round_256_aggregation order: [0, 5, 1, 3]
round_257_aggregation order: [0, 1, 3, 5]
round_258_aggregation order: [0, 1, 3, 5]
round_259_aggregation order: [0, 1, 3, 5]
round_260_aggregation order: [0, 5, 1, 3]
Client 0 connected to client 1 !
Client 0 connected to client 2 !
Client 0 connected to client 3 !
Client 0 connected to client 4 !
Client 0 connected to client 5 !
Client 0 connected to client 6 !
client connected to neighbors!
Client 0 initialized! ...
Client 0 started Training! ... 
Loss = 2.297917366027832, Accuracy = 0.046875
dict_keys([(0, '11:40:50:347001'), (5, '11:40:51:575148'), (1, '11:40:51:596149'), (3, '11:40:51:951809'), (-1, '11:40:51:968857'), (-2, '11:40:51:968857'), (-3, '11:40:51:968857')])
round 1 finished 11:40:53:187196
Loss = 2.1970081329345703, Accuracy = 0.125
dict_keys([(0, '11:40:53:187231'), (1, '11:40:53:216992'), (3, '11:40:53:229904'), (5, '11:40:53:240874'), (-1, '11:40:53:247281'), (-2, '11:40:53:247281'), (-3, '11:40:53:247281')])
round 2 finished 11:40:54:179780
Loss = 2.0610923767089844, Accuracy = 0.5390625
dict_keys([(0, '11:40:54:179810'), (1, '11:40:54:207633'), (3, '11:40:54:247381'), (5, '11:40:54:408194'), (-1, '11:40:54:493752'), (-2, '11:40:54:493752'), (-3, '11:40:54:493752')])
round 3 finished 11:40:55:459017
Loss = 2.0870494842529297, Accuracy = 0.421875
dict_keys([(0, '11:40:55:459048'), (3, '11:40:55:494016'), (1, '11:40:55:502760'), (5, '11:40:55:797601'), (-1, '11:40:55:816863'), (-2, '11:40:55:816863'), (-3, '11:40:55:816863')])
round 4 finished 11:40:57:092968
Loss = 2.1359760761260986, Accuracy = 0.34375
dict_keys([(0, '11:40:57:092994'), (1, '11:40:57:119759'), (3, '11:40:57:131708'), (5, '11:40:57:142816'), (-1, '11:40:57:148244'), (-2, '11:40:57:148244'), (-3, '11:40:57:148244')])
round 5 finished 11:40:58:138932
Loss = 2.0371928215026855, Accuracy = 0.4921875
dict_keys([(0, '11:40:58:138960'), (1, '11:40:58:165738'), (5, '11:40:58:178875'), (3, '11:40:58:183317'), (-1, '11:40:58:422860'), (-2, '11:40:58:422860'), (-3, '11:40:58:422860')])
round 6 finished 11:40:59:457361
Loss = 1.902068018913269, Accuracy = 0.78125
dict_keys([(0, '11:40:59:457396'), (5, '11:40:59:498997'), (1, '11:40:59:712966'), (3, '11:40:59:723584'), (-1, '11:40:59:723584'), (-2, '11:40:59:723584'), (-3, '11:40:59:723584')])
round 7 finished 11:41:00:626315
Loss = 1.8967021703720093, Accuracy = 0.8359375
dict_keys([(0, '11:41:00:626344'), (1, '11:41:00:731430'), (5, '11:41:00:973865'), (3, '11:41:01:004857'), (-1, '11:41:01:004857'), (-2, '11:41:01:004857'), (-3, '11:41:01:004857')])
round 8 finished 11:41:02:204266
Loss = 1.8891855478286743, Accuracy = 0.7734375
dict_keys([(0, '11:41:02:204293'), (1, '11:41:02:229653'), (5, '11:41:02:248465'), (3, '11:41:02:271589'), (-1, '11:41:02:271589'), (-2, '11:41:02:271589'), (-3, '11:41:02:271589')])
round 9 finished 11:41:03:241617
Loss = 1.8539692163467407, Accuracy = 0.78125
dict_keys([(0, '11:41:03:241645'), (1, '11:41:03:270790'), (5, '11:41:03:293164'), (3, '11:41:03:325761'), (-1, '11:41:03:576417'), (-2, '11:41:03:576417'), (-3, '11:41:03:576417')])
round 10 finished 11:41:04:835342
Loss = 1.7491590976715088, Accuracy = 0.9296875
dict_keys([(0, '11:41:04:835370'), (3, '11:41:04:869443'), (4, '11:41:04:874336'), (1, '11:41:04:899224'), (-1, '11:41:04:899224'), (-2, '11:41:04:899224'), (-3, '11:41:04:899224')])
round 11 finished 11:41:05:866580
Loss = 1.7895045280456543, Accuracy = 0.8359375
dict_keys([(0, '11:41:05:866617'), (1, '11:41:05:899317'), (3, '11:41:05:916448'), (4, '11:41:05:926510'), (-1, '11:41:06:162713'), (-2, '11:41:06:162713'), (-3, '11:41:06:162713')])
round 12 finished 11:41:07:400335
Loss = 1.7056057453155518, Accuracy = 0.9453125
dict_keys([(0, '11:41:07:400364'), (1, '11:41:07:426459'), (3, '11:41:07:436285'), (5, '11:41:07:457903'), (-1, '11:41:07:463364'), (-2, '11:41:07:463364'), (-3, '11:41:07:463364')])
round 13 finished 11:41:08:384927
Loss = 1.7585645914077759, Accuracy = 0.8046875
dict_keys([(0, '11:41:08:384963'), (1, '11:41:08:424160'), (3, '11:41:08:443615'), (5, '11:41:08:738826'), (-1, '11:41:08:738826'), (-2, '11:41:08:738826'), (-3, '11:41:08:738826')])
round 14 finished 11:41:09:726981
Loss = 1.7411394119262695, Accuracy = 0.890625
dict_keys([(0, '11:41:09:727011'), (5, '11:41:09:771854'), (1, '11:41:09:825233'), (3, '11:41:10:027761'), (-1, '11:41:10:049714'), (-2, '11:41:10:049714'), (-3, '11:41:10:049714')])
round 15 finished 11:41:11:003218
Loss = 1.7757841348648071, Accuracy = 0.8203125
dict_keys([(0, '11:41:11:003251'), (1, '11:41:11:049065'), (3, '11:41:11:059713'), (5, '11:41:11:361506'), (-1, '11:41:11:361506'), (-2, '11:41:11:361506'), (-3, '11:41:11:361506')])
round 16 finished 11:41:12:350704
Loss = 1.7036329507827759, Accuracy = 0.84375
dict_keys([(0, '11:41:12:350736'), (3, '11:41:12:390367'), (6, '11:41:12:399444'), (1, '11:41:12:667044'), (-1, '11:41:12:667044'), (-2, '11:41:12:667044'), (-3, '11:41:12:667044')])
round 17 finished 11:41:13:931510
Loss = 1.7312756776809692, Accuracy = 0.796875
dict_keys([(0, '11:41:13:931537'), (1, '11:41:13:957970'), (3, '11:41:13:971317'), (5, '11:41:13:983099'), (-1, '11:41:13:988521'), (-2, '11:41:13:988521'), (-3, '11:41:13:988521')])
round 18 finished 11:41:15:277997
Loss = 1.6123247146606445, Accuracy = 0.9453125
dict_keys([(0, '11:41:15:278022'), (1, '11:41:15:309641'), (3, '11:41:15:323411'), (6, '11:41:15:339866'), (-1, '11:41:15:339866'), (-2, '11:41:15:339866'), (-3, '11:41:15:339866')])
round 19 finished 11:41:16:267448
Loss = 1.5770368576049805, Accuracy = 0.890625
dict_keys([(0, '11:41:16:267483'), (3, '11:41:16:321538'), (1, '11:41:16:576822'), (4, '11:41:16:596968'), (-1, '11:41:16:596968'), (-2, '11:41:16:596968'), (-3, '11:41:16:596968')])
round 20 finished 11:41:17:562514
Loss = 1.4843285083770752, Accuracy = 0.953125
dict_keys([(0, '11:41:17:562619'), (3, '11:41:17:589608'), (1, '11:41:17:600162'), (4, '11:41:17:904020'), (-1, '11:41:17:904020'), (-2, '11:41:17:904020'), (-3, '11:41:17:904020')])
round 21 finished 11:41:18:891457
Loss = 1.518192172050476, Accuracy = 0.9296875
dict_keys([(0, '11:41:18:891487'), (6, '11:41:18:938506'), (5, '11:41:19:189019'), (1, '11:41:19:205708'), (-1, '11:41:19:205708'), (-2, '11:41:19:205708'), (-3, '11:41:19:205708')])
round 22 finished 11:41:20:176895
Loss = 1.3686840534210205, Accuracy = 0.9765625
dict_keys([(0, '11:41:20:176937'), (3, '11:41:20:206482'), (5, '11:41:20:212446'), (1, '11:41:20:225270'), (-1, '11:41:20:487203'), (-2, '11:41:20:487203'), (-3, '11:41:20:487203')])
round 23 finished 11:41:21:730518
Loss = 1.4366785287857056, Accuracy = 0.9140625
dict_keys([(0, '11:41:21:730544'), (1, '11:41:21:762479'), (3, '11:41:21:806392'), (4, '11:41:21:811792'), (-1, '11:41:21:833712'), (-2, '11:41:21:833712'), (-3, '11:41:21:833712')])
round 24 finished 11:41:22:755982
Loss = 1.3145830631256104, Accuracy = 0.9765625
dict_keys([(0, '11:41:22:756012'), (3, '11:41:22:784201'), (5, '11:41:23:042270'), (1, '11:41:23:073965'), (-1, '11:41:23:073965'), (-2, '11:41:23:073965'), (-3, '11:41:23:073965')])
round 25 finished 11:41:24:326030
Loss = 1.398485779762268, Accuracy = 0.8984375
dict_keys([(0, '11:41:24:326058'), (1, '11:41:24:351220'), (3, '11:41:24:367872'), (5, '11:41:24:398565'), (-1, '11:41:24:398565'), (-2, '11:41:24:398565'), (-3, '11:41:24:398565')])
round 26 finished 11:41:25:337879
Loss = 1.2735488414764404, Accuracy = 0.9609375
dict_keys([(0, '11:41:25:337919'), (1, '11:41:25:367607'), (3, '11:41:25:385667'), (4, '11:41:25:655955'), (-1, '11:41:25:655955'), (-2, '11:41:25:655955'), (-3, '11:41:25:655955')])
round 27 finished 11:41:26:546217
Loss = 1.280299425125122, Accuracy = 0.953125
dict_keys([(0, '11:41:26:546248'), (1, '11:41:26:572617'), (3, '11:41:26:597330'), (5, '11:41:26:606214'), (-1, '11:41:26:928695'), (-2, '11:41:26:928695'), (-3, '11:41:26:928695')])
round 28 finished 11:41:27:822859
Loss = 1.3546198606491089, Accuracy = 0.921875
dict_keys([(0, '11:41:27:822890'), (4, '11:41:27:911664'), (1, '11:41:27:949628'), (3, '11:41:28:202741'), (-1, '11:41:28:212914'), (-2, '11:41:28:212914'), (-3, '11:41:28:212914')])
round 29 finished 11:41:29:500792
Loss = 1.2805932760238647, Accuracy = 0.9921875
dict_keys([(0, '11:41:29:500821'), (1, '11:41:29:527669'), (5, '11:41:29:554878'), (6, '11:41:29:562141'), (-1, '11:41:29:562141'), (-2, '11:41:29:562141'), (-3, '11:41:29:562141')])
round 30 finished 11:41:30:728770
Loss = 1.28276526927948, Accuracy = 0.96875
dict_keys([(0, '11:41:30:728798'), (3, '11:41:30:761733'), (5, '11:41:30:770385'), (1, '11:41:30:788858'), (-1, '11:41:30:788858'), (-2, '11:41:30:788858'), (-3, '11:41:30:788858')])
round 31 finished 11:41:31:734067
Loss = 1.3143833875656128, Accuracy = 0.9140625
dict_keys([(0, '11:41:31:734098'), (3, '11:41:31:816657'), (4, '11:41:32:066860'), (1, '11:41:32:139510'), (-1, '11:41:32:139510'), (-2, '11:41:32:139510'), (-3, '11:41:32:139510')])
round 32 finished 11:41:33:078156
Loss = 1.3527276515960693, Accuracy = 0.921875
dict_keys([(0, '11:41:33:078188'), (5, '11:41:33:105397'), (1, '11:41:33:171787'), (3, '11:41:33:436360'), (-1, '11:41:33:436360'), (-2, '11:41:33:436360'), (-3, '11:41:33:436360')])
round 33 finished 11:41:34:375528
Loss = 1.3167821168899536, Accuracy = 0.953125
dict_keys([(0, '11:41:34:375559'), (1, '11:41:34:420737'), (4, '11:41:34:428331'), (3, '11:41:34:453745'), (-1, '11:41:34:741184'), (-2, '11:41:34:741184'), (-3, '11:41:34:741184')])
round 34 finished 11:41:35:752755
Loss = 1.3790901899337769, Accuracy = 0.8984375
dict_keys([(0, '11:41:35:752792'), (1, '11:41:35:783847'), (3, '11:41:35:797235'), (5, '11:41:35:801539'), (-1, '11:41:36:029332'), (-2, '11:41:36:029332'), (-3, '11:41:36:029332')])
round 35 finished 11:41:36:967229
Loss = 1.327103853225708, Accuracy = 0.9375
dict_keys([(0, '11:41:36:967260'), (3, '11:41:36:996844'), (1, '11:41:37:045656'), (5, '11:41:37:286387'), (-1, '11:41:37:350399'), (-2, '11:41:37:350399'), (-3, '11:41:37:350399')])
round 36 finished 11:41:38:624982
Loss = 1.2564489841461182, Accuracy = 0.9609375
dict_keys([(0, '11:41:38:625009'), (1, '11:41:38:656674'), (2, '11:41:38:663909'), (3, '11:41:38:669515'), (-1, '11:41:38:696637'), (-2, '11:41:38:696637'), (-3, '11:41:38:696637')])
round 37 finished 11:41:39:617768
Loss = 1.3120990991592407, Accuracy = 0.90625
dict_keys([(0, '11:41:39:617798'), (5, '11:41:39:669753'), (3, '11:41:39:717800'), (1, '11:41:39:969853'), (-1, '11:41:39:969853'), (-2, '11:41:39:969853'), (-3, '11:41:39:969853')])
round 38 finished 11:41:41:028777
Loss = 1.2938740253448486, Accuracy = 0.8828125
dict_keys([(0, '11:41:41:028806'), (3, '11:41:41:063085'), (5, '11:41:41:070067'), (1, '11:41:41:255454'), (-1, '11:41:41:312900'), (-2, '11:41:41:312900'), (-3, '11:41:41:312900')])
round 39 finished 11:41:42:259871
Loss = 1.3344889879226685, Accuracy = 0.890625
dict_keys([(0, '11:41:42:259909'), (1, '11:41:42:295739'), (5, '11:41:42:305057'), (3, '11:41:42:571741'), (-1, '11:41:42:571741'), (-2, '11:41:42:571741'), (-3, '11:41:42:571741')])
round 40 finished 11:41:43:866703
Loss = 1.2777364253997803, Accuracy = 0.90625
dict_keys([(0, '11:41:43:866731'), (1, '11:41:43:891848'), (3, '11:41:43:947401'), (5, '11:41:43:968254'), (-1, '11:41:43:973634'), (-2, '11:41:43:973634'), (-3, '11:41:43:973634')])
round 41 finished 11:41:44:918874
Loss = 1.2256748676300049, Accuracy = 0.8984375
dict_keys([(0, '11:41:44:918902'), (1, '11:41:44:951321'), (5, '11:41:44:978230'), (3, '11:41:45:189219'), (-1, '11:41:45:226519'), (-2, '11:41:45:226519'), (-3, '11:41:45:226519')])
round 42 finished 11:41:46:224098
Loss = 1.1532381772994995, Accuracy = 0.9296875
dict_keys([(0, '11:41:46:224173'), (3, '11:41:46:252377'), (5, '11:41:46:262314'), (1, '11:41:46:496950'), (-1, '11:41:46:496950'), (-2, '11:41:46:496950'), (-3, '11:41:46:496950')])
round 43 finished 11:41:47:427970
Loss = 1.1800446510314941, Accuracy = 0.953125
dict_keys([(0, '11:41:47:427999'), (5, '11:41:47:461591'), (1, '11:41:47:497066'), (3, '11:41:47:507655'), (-1, '11:41:47:804908'), (-2, '11:41:47:804908'), (-3, '11:41:47:804908')])
round 44 finished 11:41:49:093195
Loss = 1.1743435859680176, Accuracy = 0.90625
dict_keys([(0, '11:41:49:093223'), (1, '11:41:49:125294'), (3, '11:41:49:166813'), (5, '11:41:49:200684'), (-1, '11:41:49:224095'), (-2, '11:41:49:224095'), (-3, '11:41:49:224095')])
round 45 finished 11:41:50:071504
Loss = 1.10813570022583, Accuracy = 0.8984375
dict_keys([(0, '11:41:50:071533'), (1, '11:41:50:108923'), (5, '11:41:50:126042'), (3, '11:41:50:401736'), (-1, '11:41:50:401736'), (-2, '11:41:50:401736'), (-3, '11:41:50:401736')])
round 46 finished 11:41:51:330399
Loss = 1.0966122150421143, Accuracy = 0.96875
dict_keys([(0, '11:41:51:330428'), (5, '11:41:51:363223'), (3, '11:41:51:407681'), (1, '11:41:51:679811'), (-1, '11:41:51:679811'), (-2, '11:41:51:679811'), (-3, '11:41:51:679811')])
round 47 finished 11:41:52:627658
Loss = 1.0560638904571533, Accuracy = 0.9453125
dict_keys([(0, '11:41:52:627695'), (1, '11:41:52:662516'), (3, '11:41:52:670937'), (5, '11:41:52:680547'), (-1, '11:41:52:965087'), (-2, '11:41:52:965087'), (-3, '11:41:52:965087')])
round 48 finished 11:41:54:260457
Loss = 1.0503876209259033, Accuracy = 0.9453125
dict_keys([(0, '11:41:54:260486'), (1, '11:41:54:285532'), (2, '11:41:54:295971'), (3, '11:41:54:314160'), (-1, '11:41:54:330610'), (-2, '11:41:54:330610'), (-3, '11:41:54:330610')])
round 49 finished 11:41:55:252340
Loss = 1.0077084302902222, Accuracy = 0.984375
dict_keys([(0, '11:41:55:252378'), (3, '11:41:55:286604'), (2, '11:41:55:529636'), (1, '11:41:55:582567'), (-1, '11:41:55:582567'), (-2, '11:41:55:582567'), (-3, '11:41:55:582567')])
round 50 finished 11:41:56:577880
Loss = 1.0738437175750732, Accuracy = 0.9296875
dict_keys([(0, '11:41:56:577916'), (3, '11:41:56:616343'), (1, '11:41:56:865467'), (5, '11:41:56:873766'), (-1, '11:41:56:873766'), (-2, '11:41:56:873766'), (-3, '11:41:56:873766')])
round 51 finished 11:41:57:743884
Loss = 1.1720513105392456, Accuracy = 0.90625
dict_keys([(0, '11:41:57:743976'), (4, '11:41:57:909998'), (3, '11:41:58:159045'), (1, '11:41:58:185669'), (-1, '11:41:58:185669'), (-2, '11:41:58:185669'), (-3, '11:41:58:185669')])
round 52 finished 11:41:59:498828
Loss = 1.103319525718689, Accuracy = 0.9140625
